article_link,body_text,pub_date,title,clean_text,damage_level,school
http://sn4hr.org/blog/2017/09/09/dr-al-ali-killed-isis-kabsh-gharbi-village-raqqa-governorate-september-8/,"
dr. ammar hussein al hussein al ali, from kabsh gharbi village in raqqa governorate northern suburbs, has a ph.d in history, the director of education office affiliated to raqqa civil council formed by kurdish self-management forces, killed on sep 8, 2017, as he opened kabsh gharbi school’s door due to the explosion of a landmine planted by isis there before their retreating.
","September 9, 2017",dr. al ali killed by isis in kabsh gharbi village in raqqa governorate on september 8,dr ammar hussein al hussein al ali from kabsh gharbi village in raqqa governorate northern suburbs has a phd in history the director of education office affiliated to raqqa civil council formed by kurdish selfmanagement forces killed on sep   as he opened kabsh gharbi schools door due to the explosion of a landmine planted by isis there before their retreating,,sep   as he opened kabsh gharbi schools
http://sn4hr.org/blog/2017/08/12/dr-al-sayed-ahmad-killed-international-coalition-forces-shelling-raqqa-city-august-6/,"
qais fareed al sayed ahmad, born in 1951, gynecologist, killed in international coalition warplanes missiles fired on his house in jam’iyet al atteba area near school’s books administration in raqqa city, august 6, 2017.
","August 12, 2017",dr. al sayed ahmad killed in international coalition forces shelling on raqqa city on august 6,qais fareed al sayed ahmad born in  gynecologist killed in international coalition warplanes missiles fired on his house in jamiyet al atteba area near schools books administration in raqqa city august  ,,his house in jamiyet al atteba area near schools
http://sn4hr.org/blog/2017/08/12/dr-al-ajeili-killed-international-coalition-forces-shelling-raqqa-city-august-6/,"
fuad bashir al ajeili, born 1955, dentist, killed in international coalition warplanes fired missiles on a house in jam’iyet al atteba area near school’s books administration in raqqa city, august 6, 2017.
","August 12, 2017",dr. al ajeili killed in international coalition forces shelling on raqqa city on august 6,fuad bashir al ajeili born  dentist killed in international coalition warplanes fired missiles on a house in jamiyet al atteba area near schools books administration in raqqa city august  ,,a house in jamiyet al atteba area near schools
http://sn4hr.org/blog/2017/06/14/children-wounded-syrian-regime-forces-shelling-tafas-city-daraa-governorate-june-14/,"
image of evacuating some of the children wounded in syrian regime warplanes missiles fired on school sheltering displaced in tafas city in #daraa governorate, causing a massacre, june 14, 2017.
","June 14, 2017",children wounded in syrian regime forces shelling on tafas city in daraa governorate on june 14,image of evacuating some of the children wounded in syrian regime warplanes missiles fired on school sheltering displaced in tafas city in daraa governorate causing a massacre june  ,,school
http://sn4hr.org/blog/2017/06/14/massacre-syrian-regime-forces-shelling-tafas-city-daraa-governorate-june-14/,"
snhr: at least 8 civilians, including a child, killed in syrian regime warplanes missiles fired on a school sheltering ipds in tafas city in daraa governorate western suburbs on june 14, 2017.
","June 14, 2017",massacre in syrian regime forces shelling on tafas city in daraa governorate on june 14,snhr at least  civilians including a child killed in syrian regime warplanes missiles fired on a school sheltering ipds in tafas city in daraa governorate western suburbs on june  ,,a school
http://sn4hr.org/blog/2017/03/28/syrian-regime-forces-killed-civil-defense-member-al-shayyah-area-daraa-city-march-27/,"
alaa mansour ersheidat abazeed, from daraa al balad in center of daraa city, a civil defense member, one of children who were arrested by syrian regime forces on february 27, 2011, as they wrote slogans on schools’ walls in daraa city. he was released on march 20, 2011, after he was tortured and his nails were taken off. he died in syrian regime missiles launcher fired surface-to-surface missiles on al shayyah area south of daraa city, as he was aiding the wounded from pervious shelling, march 27, 2017.
","March 28, 2017",syrian regime forces killed a civil defense member in al shayyah area in daraa city on march 27,alaa mansour ersheidat abazeed from daraa al balad in center of daraa city a civil defense member one of children who were arrested by syrian regime forces on february   as they wrote slogans on schools walls in daraa city he was released on march   after he was tortured and his nails were taken off he died in syrian regime missiles launcher fired surfacetosurface missiles on al shayyah area south of daraa city as he was aiding the wounded from pervious shelling march  ,,february   as they wrote slogans on schools
http://sn4hr.org/blog/2017/03/19/suspected-russian-forces-shelled-al-shamali-neighborhood-idlib-city-march-19/,"
snhr: suspected russian warplanes fired missile on party preparation school in al shamali neighborhood in idlib city, partially damaging it and rendering it inoperable, march 19, 2017.
","March 19, 2017",suspected russian forces shelled al shamali neighborhood in idlib city on march 19,snhr suspected russian warplanes fired missile on party preparation school in al shamali neighborhood in idlib city partially damaging it and rendering it inoperable march  ,partially damaging,party preparation school
http://sn4hr.org/blog/2016/09/30/victims-died-government-forces-shelling-al-shaheel-town-deir-ez-zour-governorate-september-30/,"
snhr: 4 victims  (a mother and her 3 children) died in government warplanes missiles fired on primary school in aleppo shaheel town in deir ez-zour governorate eastern suburbs, september 30, 2016.
","September 30, 2016",victims died in government forces shelling on al shaheel town in deir ez-zour governorate in september 30,snhr  victims  a mother and her  children died in government warplanes missiles fired on primary school in aleppo shaheel town in deir ezzour governorate eastern suburbs september  ,,primary school
http://sn4hr.org/blog/2016/05/25/isis-forces-targeted-zaki-al-arsouzi-neighborhood-al-qusour-neighborhood-deir-ez-zour-city-may-24/,"
snhr: isis artillery fired mortar shells near zaki al arsouzi school in al qusour neighborhood in deir ez-zour city, damaging the school yard, may 24, 2016.
","May 25, 2016",isis forces targeted zaki al arsouzi neighborhood in al qusour neighborhood in deir ez-zour city in may 24,snhr isis artillery fired mortar shells near zaki al arsouzi school in al qusour neighborhood in deir ezzour city damaging the school yard may  ,damaging,zaki al arsouzi school
http://sn4hr.org/blog/2016/01/11/16341/,"
snhr: regime warplanes fired 2 missiles on first school for girls in al hamidiyeh neighborhood in deir ez-zour city, destroying part of its fence, january 11, 2016.
","January 11, 2016",regime forces targeted aisha mosque in al hamidiyeh neighborhood in deir ez-zour city in january 11,snhr regime warplanes fired  missiles on first school for girls in al hamidiyeh neighborhood in deir ezzour city destroying part of its fence january  ,destroying part,first school
http://sn4hr.org/blog/2015/12/22/15806/,"
snhr: 11 girls (students) died in isis artillery mortar shells fired on tshreen school for girls in harabesh neighborhood in deir ez-zour city, december 22, 2015.
","December 22, 2015",massacre due to isis artillery shelling on harabesh neighborhood in deir ez-zour city in december 22,snhr  girls students died in isis artillery mortar shells fired on tshreen school for girls in harabesh neighborhood in deir ezzour city december  ,,tshreen school
http://sn4hr.org/blog/2015/11/27/14962/,"
snhr: government forces raided on omar al safaf school in al qosour neighborhood in hama city, arrested 11 students and taken to unknown destination, november 26, 2015.
","November 27, 2015",students arrested by government forces in al qusour neighborhood in hama city in november 26.,snhr government forces raided on omar al safaf school in al qosour neighborhood in hama city arrested  students and taken to unknown destination november  ,,omar al safaf school
